date,AOD,AOD_scaled,황사_가능성
2015-01-01,207.21374850561097,0.20721374850561097,양호
2015-01-02,205.82700693385576,0.20582700693385575,양호
2015-01-03,248.65025115175732,0.24865025115175732,양호
2015-01-04,330.15392579364726,0.3301539257936473,양호
2015-01-05,237.30570667939463,0.23730570667939463,양호
2015-01-06,247.883067797476,0.24788306779747601,양호
2015-01-07,324.96644590572663,0.32496644590572665,양호
2015-01-08,322.7650756702785,0.3227650756702785,양호
2015-01-09,279.5396553388057,0.2795396553388057,양호
2015-01-10,266.7603073811329,0.26676030738113293,양호
2015-01-11,271.21301125415664,0.27121301125415664,양호
2015-01-12,286.6147317130171,0.2866147317130171,양호
2015-01-13,366.8334334758415,0.3668334334758415,양호
2015-01-14,372.3153669661614,0.3723153669661614,양호
2015-01-15,352.9697119825902,0.3529697119825902,양호
2015-01-16,390.108320347915,0.39010832034791504,양호
2015-01-17,352.8962350989279,0.3528962350989279,양호
2015-01-18,325.6280249563729,0.3256280249563729,양호
2015-01-19,298.80309152718786,0.29880309152718787,양호
2015-01-20,293.6851012892623,0.29368510128926234,양호
2015-01-21,319.9458104198648,0.3199458104198648,양호
2015-01-22,315.7933194003553,0.3157933194003553,양호
2015-01-23,379.4042100091872,0.37940421000918717,양호
2015-01-24,292.11411321456177,0.29211411321456177,양호
2015-01-25,296.6692180808297,0.2966692180808297,양호
2015-01-26,304.08286746813593,0.30408286746813595,양호
2015-01-27,308.4006379873289,0.30840063798732886,양호
2015-01-28,332.9112826782604,0.3329112826782604,양호
2015-01-29,376.01218802986193,0.3760121880298619,양호
2015-01-30,344.3999061724845,0.3443999061724845,양호
2015-01-31,312.15655574709047,0.31215655574709045,양호
2015-02-01,341.4922747455865,0.34149227474558647,양호
2015-02-02,327.846684346393,0.32784668434639297,양호
2015-02-03,363.42053456222294,0.36342053456222295,양호
2015-02-04,371.11043347543654,0.37111043347543654,양호
2015-02-05,311.6891230673913,0.31168912306739127,양호
2015-02-06,330.8298343148863,0.3308298343148863,양호
2015-02-07,325.4907873918658,0.3254907873918658,양호
2015-02-08,360.881884655731,0.360881884655731,양호
2015-02-09,368.7932286332352,0.36879322863323516,양호
2015-02-10,344.24000675538747,0.34424000675538746,양호
2015-02-11,343.6753428026301,0.3436753428026301,양호
2015-02-12,358.1307165229937,0.35813071652299366,양호
2015-02-13,382.4064166405952,0.3824064166405952,양호
2015-02-14,398.9105940599395,0.3989105940599395,양호
