연월,지역,연료유형,용도,등록대수
2022.05,서울,휘발유,비사업용,1629352
2022.05,경남,전기,비사업용,13377
2022.05,전남,휘발유,사업용,83512
2022.05,경북,휘발유,비사업용,654422
2022.05,경북,휘발유,사업용,1719
2022.05,경남,휘발유,비사업용,849742
2022.05,경남,휘발유,사업용,40153
2022.05,제주,휘발유,비사업용,176690
2022.05,제주,휘발유,사업용,128372
2022.05,계,휘발유,비사업용,11413704
2022.05,계,휘발유,사업용,486836
2022.05,서울,경유,비사업용,1004236
2022.05,전남,휘발유,비사업용,384981
2022.05,서울,경유,사업용,70715
2022.05,부산,경유,사업용,62002
2022.05,대구,경유,비사업용,424107
2022.05,대구,경유,사업용,23995
2022.05,인천,경유,비사업용,531012
2022.05,인천,경유,사업용,94518
2022.05,광주,경유,비사업용,249778
2022.05,광주,경유,사업용,15697
2022.05,대전,경유,비사업용,232614
2022.05,대전,경유,사업용,14563
2022.05,울산,경유,비사업용,206302
2022.05,부산,경유,비사업용,487229
2022.05,전북,휘발유,사업용,3123
2022.05,전북,휘발유,비사업용,395511
2022.05,충남,휘발유,사업용,2589
2022.05,제주,전기,사업용,4539
2022.05,서울,휘발유,사업용,21226
2022.05,부산,휘발유,비사업용,677761
2022.05,부산,휘발유,사업용,38566
2022.05,대구,휘발유,비사업용,580405
2022.05,대구,휘발유,사업용,4624
2022.05,인천,휘발유,비사업용,683586
2022.05,인천,휘발유,사업용,137660
2022.05,광주,휘발유,비사업용,310914
2022.05,광주,휘발유,사업용,1670
2022.05,대전,휘발유,비사업용,339413
2022.05,대전,휘발유,사업용,2570
2022.05,울산,휘발유,비사업용,296702
2022.05,울산,휘발유,사업용,1063
2022.05,세종,휘발유,비사업용,95057
2022.05,세종,휘발유,사업용,261
2022.05,경기,휘발유,비사업용,3048476
2022.05,경기,휘발유,사업용,14601
2022.05,강원,휘발유,비사업용,364909
2022.05,강원,휘발유,사업용,1780
2022.05,충북,휘발유,비사업용,401395
2022.05,충북,휘발유,사업용,3347
2022.05,충남,휘발유,비사업용,524388
2022.05,울산,경유,사업용,10461
2022.05,세종,경유,비사업용,63821
2022.05,세종,경유,사업용,2225
2022.05,경기,경유,비사업용,2300637
2022.05,인천,전기,사업용,6742
2022.05,광주,전기,비사업용,5256
2022.05,광주,전기,사업용,1206
2022.05,대전,전기,비사업용,7867
2022.05,대전,전기,사업용,2346
2022.05,울산,전기,비사업용,3057
2022.05,울산,전기,사업용,1077
2022.05,세종,전기,비사업용,2142
2022.05,세종,전기,사업용,165
2022.05,경기,전기,비사업용,42356
2022.05,경기,전기,사업용,10883
2022.05,강원,전기,비사업용,7807
2022.05,강원,전기,사업용,1859
2022.05,충북,전기,비사업용,9649
2022.05,충북,전기,사업용,1560
2022.05,충남,전기,비사업용,11728
2022.05,충남,전기,사업용,984
2022.05,전북,전기,비사업용,8218
2022.05,전북,전기,사업용,1092
2022.05,전남,전기,비사업용,9815
2022.05,전남,전기,사업용,1287
2022.05,경북,전기,비사업용,12662
2022.05,경북,전기,사업용,1177
2022.05,인천,전기,비사업용,10117
2022.05,경남,전기,사업용,2444
2022.05,대구,전기,사업용,4226
2022.05,부산,전기,사업용,5219
2022.05,경기,경유,사업용,149748
2022.05,강원,경유,비사업용,357356
2022.05,강원,경유,사업용,12985
2022.05,충북,경유,비사업용,358979
2022.05,충북,경유,사업용,20770
2022.05,충남,경유,비사업용,489988
2022.05,충남,경유,사업용,25135
2022.05,전북,경유,비사업용,408666
2022.05,전북,경유,사업용,21279
2022.05,전남,경유,비사업용,467316
2022.05,대구,전기,비사업용,14582
2022.05,전남,경유,사업용,79292
2022.05,경북,경유,사업용,29921
2022.05,경남,경유,비사업용,676405
2022.05,경남,경유,사업용,57890
2022.05,제주,경유,비사업용,167845
2022.05,제주,경유,사업용,84295
2022.05,계,경유,비사업용,9057202
2022.05,계,경유,사업용,775491
2022.05,서울,전기,비사업용,25065
2022.05,서울,전기,사업용,21658
2022.05,부산,전기,비사업용,11411
2022.05,경북,경유,비사업용,630911
2022.05,제주,전기,비사업용,22685
2022.06,제주,전기,사업용,4621
2022.06,계,전기,비사업용,226882
2022.06,경남,전기,사업용,2564
2022.06,부산,전기,비사업용,11821
2022.06,서울,전기,사업용,22303
2022.06,서울,전기,비사업용,26059
2022.06,계,경유,사업용,772956
2022.06,계,경유,비사업용,9047093
2022.06,제주,경유,사업용,83346
2022.06,제주,경유,비사업용,166915
2022.06,경남,경유,사업용,57507
2022.06,경남,경유,비사업용,675802
2022.06,경북,경유,사업용,29874
2022.06,경북,경유,비사업용,629969
2022.06,전남,경유,사업용,80052
2022.06,전남,경유,비사업용,466656
2022.06,전북,경유,사업용,21243
2022.06,전북,경유,비사업용,408489
2022.06,충남,경유,사업용,25160
2022.06,충남,경유,비사업용,489802
2022.06,충북,경유,사업용,20780
2022.06,충북,경유,비사업용,358704
2022.06,강원,경유,사업용,13010
2022.06,강원,경유,비사업용,357056
2022.06,경기,경유,사업용,150132
2022.06,계,전기,사업용,71751
2022.06,부산,전기,사업용,5385
2022.06,경기,경유,비사업용,2299305
2022.06,대구,전기,비사업용,15195
2022.06,인천,전기,비사업용,10801
2022.06,경북,전기,사업용,1232
2022.06,경북,전기,비사업용,13246
2022.06,전남,전기,사업용,1368
2022.06,전남,전기,비사업용,10181
2022.06,전북,전기,사업용,1141
2022.06,전북,전기,비사업용,8582
2022.06,충남,전기,사업용,1045
2022.06,충남,전기,비사업용,12253
2022.06,충북,전기,사업용,1610
2022.06,충북,전기,비사업용,10065
2022.06,강원,전기,사업용,1943
2022.06,강원,전기,비사업용,8216
2022.06,경기,전기,사업용,11544
2022.06,경기,전기,비사업용,44688
2022.06,세종,전기,사업용,178
2022.06,세종,전기,비사업용,2216
2022.06,울산,전기,사업용,1100
2022.06,울산,전기,비사업용,3081
2022.06,대전,전기,사업용,2418
2022.06,대전,전기,비사업용,8050
2022.06,광주,전기,사업용,1261
2022.06,광주,전기,비사업용,5505
2022.06,인천,전기,사업용,7528
2022.06,대구,전기,사업용,4510
2022.06,제주,전기,비사업용,23001
2022.06,세종,경유,사업용,2233
2022.06,울산,경유,사업용,10500
2022.06,충북,휘발유,사업용,3353
2022.06,충북,휘발유,비사업용,402245
2022.06,강원,휘발유,사업용,1818
2022.06,강원,휘발유,비사업용,365866
2022.06,경기,휘발유,사업용,14561
2022.06,경기,휘발유,비사업용,3055258
2022.06,세종,휘발유,사업용,265
2022.06,세종,휘발유,비사업용,95269
2022.06,울산,휘발유,사업용,1071
2022.06,울산,휘발유,비사업용,297168
2022.06,충남,휘발유,비사업용,525648
2022.06,대전,휘발유,사업용,2630
2022.06,광주,휘발유,사업용,1675
2022.06,광주,휘발유,비사업용,311476
2022.06,인천,휘발유,사업용,137435
2022.06,인천,휘발유,비사업용,685625
2022.06,대구,휘발유,사업용,4703
2022.06,대구,휘발유,비사업용,580907
2022.06,부산,휘발유,사업용,39574
2022.06,부산,휘발유,비사업용,678918
2022.06,서울,휘발유,사업용,21732
2022.06,서울,휘발유,비사업용,1630294
2022.06,대전,휘발유,비사업용,339958
2022.06,세종,경유,비사업용,63827
2022.06,충남,휘발유,사업용,2595
2022.06,전북,휘발유,사업용,3037
2022.06,울산,경유,비사업용,206007
2022.06,대전,경유,사업용,14584
2022.06,대전,경유,비사업용,232367
2022.06,광주,경유,사업용,15675
2022.06,광주,경유,비사업용,249292
2022.06,인천,경유,사업용,92393
2022.06,인천,경유,비사업용,530704
2022.06,대구,경유,사업용,23907
2022.06,대구,경유,비사업용,423645
2022.06,부산,경유,사업용,61891
2022.06,전북,휘발유,비사업용,396403
2022.06,부산,경유,비사업용,486296
2022.06,서울,경유,비사업용,1002257
2022.06,계,휘발유,사업용,492459
2022.06,계,휘발유,비사업용,11435007
2022.06,제주,휘발유,사업용,129308
2022.06,제주,휘발유,비사업용,177448
2022.06,경남,휘발유,사업용,41765
2022.06,경남,휘발유,비사업용,851352
2022.06,경북,휘발유,사업용,1725
2022.06,경북,휘발유,비사업용,655264
2022.06,전남,휘발유,사업용,85212
2022.06,전남,휘발유,비사업용,385908
2022.06,서울,경유,사업용,70669
2022.06,경남,전기,비사업용,13922
2022.07,서울,휘발유,비사업용,1631779
2022.07,계,전기,비사업용,238499
2022.07,서울,휘발유,사업용,21517
2022.07,인천,전기,비사업용,11573
2022.07,대구,전기,사업용,4829
2022.07,대구,전기,비사업용,15784
2022.07,부산,전기,사업용,5566
2022.07,부산,전기,비사업용,12210
2022.07,서울,전기,사업용,22672
2022.07,서울,전기,비사업용,26918
2022.07,계,경유,사업용,770695
2022.07,계,경유,비사업용,9043869
2022.07,제주,경유,사업용,82484
2022.07,인천,전기,사업용,7994
2022.07,제주,경유,비사업용,166923
2022.07,경남,경유,비사업용,675370
2022.07,경북,경유,사업용,29847
2022.07,경북,경유,비사업용,630019
2022.07,전남,경유,사업용,80155
2022.07,전남,경유,비사업용,467033
2022.07,전북,경유,사업용,21232
2022.07,전북,경유,비사업용,408539
2022.07,충남,경유,사업용,25189
2022.07,충남,경유,비사업용,489859
2022.07,충북,경유,사업용,20732
2022.07,경남,경유,사업용,57654
2022.07,광주,전기,비사업용,5793
2022.07,광주,전기,사업용,1359
2022.07,대전,전기,비사업용,8503
2022.07,제주,전기,사업용,4772
2022.07,제주,전기,비사업용,23469
2022.07,경남,전기,사업용,2647
2022.07,경남,전기,비사업용,14568
2022.07,경북,전기,사업용,1370
2022.07,경북,전기,비사업용,14293
2022.07,전남,전기,사업용,1821
2022.07,전남,전기,비사업용,10759
2022.07,전북,전기,사업용,1175
2022.07,전북,전기,비사업용,9071
2022.07,충남,전기,사업용,1156
2022.07,충남,전기,비사업용,12895
2022.07,충북,전기,사업용,1782
2022.07,충북,전기,비사업용,10821
2022.07,강원,전기,사업용,2060
2022.07,강원,전기,비사업용,8797
2022.07,경기,전기,사업용,12325
2022.07,경기,전기,비사업용,47419
2022.07,세종,전기,사업용,181
2022.07,세종,전기,비사업용,2299
2022.07,울산,전기,사업용,829
2022.07,울산,전기,비사업용,3327
2022.07,대전,전기,사업용,2764
2022.07,충북,경유,비사업용,358821
2022.07,강원,경유,사업용,13025
2022.07,강원,경유,비사업용,357011
2022.07,경기,경유,사업용,150522
2022.07,전북,휘발유,비사업용,397112
2022.07,충남,휘발유,사업용,2629
2022.07,충남,휘발유,비사업용,527437
2022.07,충북,휘발유,사업용,3443
2022.07,충북,휘발유,비사업용,403084
2022.07,강원,휘발유,사업용,1812
2022.07,강원,휘발유,비사업용,367076
2022.07,경기,휘발유,사업용,14617
2022.07,경기,휘발유,비사업용,3062279
2022.07,세종,휘발유,사업용,268
2022.07,세종,휘발유,비사업용,95557
2022.07,울산,휘발유,사업용,1080
2022.07,울산,휘발유,비사업용,297640
2022.07,대전,휘발유,사업용,2751
2022.07,대전,휘발유,비사업용,340533
2022.07,광주,휘발유,사업용,1714
2022.07,광주,휘발유,비사업용,311914
2022.07,인천,휘발유,사업용,137877
2022.07,인천,휘발유,비사업용,688226
2022.07,대구,휘발유,사업용,4860
2022.07,대구,휘발유,비사업용,581714
2022.07,부산,휘발유,사업용,40344
2022.07,부산,휘발유,비사업용,679631
2022.07,전북,휘발유,사업용,2903
2022.07,계,전기,사업용,75302
2022.07,전남,휘발유,비사업용,387025
2022.07,경북,휘발유,비사업용,656442
2022.07,경기,경유,비사업용,2299295
2022.07,세종,경유,사업용,2252
2022.07,세종,경유,비사업용,63903
2022.07,울산,경유,사업용,10531
2022.07,울산,경유,비사업용,205696
2022.07,대전,경유,사업용,14579
2022.07,대전,경유,비사업용,232355
2022.07,광주,경유,사업용,15722
2022.07,광주,경유,비사업용,249182
2022.07,인천,경유,사업용,90856
2022.07,인천,경유,비사업용,530763
2022.07,대구,경유,사업용,23955
2022.07,대구,경유,비사업용,423400
2022.07,부산,경유,사업용,61398
2022.07,부산,경유,비사업용,485486
2022.07,서울,경유,사업용,70562
2022.07,서울,경유,비사업용,1000214
2022.07,계,휘발유,사업용,499650
2022.07,계,휘발유,비사업용,11458994
2022.07,제주,휘발유,사업용,130699
2022.07,제주,휘발유,비사업용,178230
2022.07,경남,휘발유,사업용,44168
2022.07,경남,휘발유,비사업용,853315
2022.07,전남,휘발유,사업용,87240
2022.07,경북,휘발유,사업용,1728
2022.08,서울,휘발유,비사업용,1630809
2022.08,계,전기,사업용,78647
2022.08,인천,전기,비사업용,12325
2022.08,대구,전기,사업용,5014
2022.08,대구,전기,비사업용,16225
2022.08,부산,전기,사업용,5697
2022.08,부산,전기,비사업용,12810
2022.08,서울,전기,사업용,23094
2022.08,서울,전기,비사업용,28146
2022.08,계,경유,사업용,768476
2022.08,계,경유,비사업용,9033782
2022.08,제주,경유,사업용,81862
2022.08,제주,경유,비사업용,167180
2022.08,경남,경유,사업용,57442
2022.08,경남,경유,비사업용,675040
2022.08,경북,경유,사업용,29838
2022.08,경북,경유,비사업용,629927
2022.08,전남,경유,사업용,80482
2022.08,전남,경유,비사업용,467026
2022.08,전북,경유,사업용,21189
2022.08,전북,경유,비사업용,408052
2022.08,충남,경유,사업용,25207
2022.08,충남,경유,비사업용,490127
2022.08,충북,경유,사업용,20764
2022.08,충북,경유,비사업용,358816
2022.08,인천,전기,사업용,8533
2022.08,강원,경유,사업용,13042
2022.08,광주,전기,비사업용,5992
2022.08,대전,전기,비사업용,8931
2022.08,제주,전기,사업용,4888
2022.08,제주,전기,비사업용,23902
2022.08,경남,전기,사업용,2835
2022.08,경남,전기,비사업용,15410
2022.08,경북,전기,사업용,1471
2022.08,경북,전기,비사업용,14958
2022.08,전남,전기,사업용,1870
2022.08,전남,전기,비사업용,11180
2022.08,전북,전기,사업용,1391
2022.08,전북,전기,비사업용,9962
2022.08,충남,전기,사업용,1182
2022.08,충남,전기,비사업용,13256
2022.08,충북,전기,사업용,1887
2022.08,충북,전기,비사업용,11323
2022.08,강원,전기,사업용,2287
2022.08,강원,전기,비사업용,9251
2022.08,경기,전기,사업용,13087
2022.08,경기,전기,비사업용,50227
2022.08,세종,전기,사업용,182
2022.08,세종,전기,비사업용,2373
2022.08,울산,전기,사업용,835
2022.08,울산,전기,비사업용,3349
2022.08,대전,전기,사업용,2989
2022.08,광주,전기,사업용,1405
2022.08,강원,경유,비사업용,356878
2022.08,계,전기,비사업용,249620
2022.08,경기,경유,비사업용,2295845
2022.08,충남,휘발유,사업용,2598
2022.08,충남,휘발유,비사업용,528720
2022.08,충북,휘발유,사업용,3478
2022.08,충북,휘발유,비사업용,403840
2022.08,강원,휘발유,사업용,1855
2022.08,강원,휘발유,비사업용,367999
2022.08,경기,휘발유,사업용,14472
